Date,Timestep,Wind,Solar,Load
8/19/2012,17:00:00,20.79119089,0.739206349,34.082688
8/19/2012,17:30:00,27.24285667,0.047619048,37.647822
8/19/2012,18:00:00,27.88785661,0,47.97618264
8/19/2012,18:30:00,28.72119268,0,45.94631036
8/19/2012,19:00:00,24.58857035,0.18,42.19460609
8/19/2012,19:30:00,17.91881101,0,46.18797987
8/19/2012,20:00:00,14.71690309,0,50.10615206
8/19/2012,20:30:00,10.79047697,0,38.48568231
8/19/2012,21:00:00,5.997379883,0,55.67063709
8/19/2012,21:30:00,4.801427742,0,54.88900019
8/19/2012,22:00:00,2.70595185,0,54.8156609
8/19/2012,22:30:00,0,0,52.69446852
8/19/2012,23:00:00,0,0,39.37438394
8/19/2012,23:30:00,0,0,30.86279987
8/20/2012,0:00:00,0,0,33.26102857
8/20/2012,0:30:00,0,0,76.53009064
8/20/2012,1:00:00,0,0,56.14776146
8/20/2012,1:30:00,0,0,43.10199062
8/20/2012,2:00:00,0,0,35.50482395
8/20/2012,2:30:00,0,0,33.83276897
8/20/2012,3:00:00,0,0,34.1658376
8/20/2012,3:30:00,0,0,40.98829983
8/20/2012,4:00:00,0,0,39.83111425
8/20/2012,4:30:00,0,0,33.72825194
8/20/2012,5:00:00,0,0,34.74386883
8/20/2012,5:30:00,0,0,43.79291133
8/20/2012,6:00:00,0,0,51.31602286
8/20/2012,6:30:00,0,0,41.928056
8/20/2012,7:00:00,0,0.493174603,37.59403389
8/20/2012,7:30:00,0,2.628412698,43.31255949
8/20/2012,8:00:00,0,6.595238095,46.02834509
8/20/2012,8:30:00,0,5.293650794,43.40169788
8/20/2012,9:00:00,0,3.822539683,51.08483864
8/20/2012,9:30:00,0,5.571428571,36.93648148
8/20/2012,10:00:00,0,9.143968254,34.3173355
8/20/2012,10:30:00,0,19.31206349,36.70470371
8/20/2012,11:00:00,0,20.30412698,36.86521117
8/20/2012,11:30:00,4.31619005,19.91666667,34.04876986
8/20/2012,12:00:00,8.055238208,22.46428571,36.40157885
8/20/2012,12:30:00,5.081667267,21.55269841,35.33449842
8/20/2012,13:00:00,4.738332742,21.36111111,36.76379179
8/20/2012,13:30:00,1.572142975,20.94587302,34.68930177
8/20/2012,14:00:00,0,19.70746032,71.51167979
8/20/2012,14:30:00,0,17.64142857,40.76442226
8/20/2012,15:00:00,0,14.70492064,42.95233833
8/20/2012,15:30:00,0,11.7684127,38.64845209
8/20/2012,16:00:00,0,7.306666667,40.29742757
8/20/2012,16:30:00,0,3.017301587,43.57623692
8/20/2012,17:00:00,0,0.89,44.73204935
8/20/2012,17:30:00,0,0.103174603,45.94884426
8/20/2012,18:00:00,0,0,49.30726348
8/20/2012,18:30:00,0,0,52.76516187
8/20/2012,19:00:00,0,0,49.0813224
8/20/2012,19:30:00,0,0,51.98026314
8/20/2012,20:00:00,0,0,47.67625159
8/20/2012,20:30:00,0,0,55.24291053
8/20/2012,21:00:00,0,0,56.97601956
8/20/2012,21:30:00,0,0,57.54186865
8/20/2012,22:00:00,0,0,54.05499319
8/20/2012,22:30:00,0,0,64.55139121
8/20/2012,23:00:00,0,0,46.37702973
8/20/2012,23:30:00,0,0,35.22105418
8/21/2012,0:00:00,0,0,24.84287625
8/21/2012,0:30:00,0,0,25.02783751
8/21/2012,1:00:00,0,0,27.60981811
8/21/2012,1:30:00,0,0,26.15376353
8/21/2012,2:00:00,0,0,24.40980988
8/21/2012,2:30:00,0,0,24.85797964
8/21/2012,3:00:00,0,0,28.56691878
8/21/2012,3:30:00,0,0,32.65289983
8/21/2012,4:00:00,0,0,30.16105661
8/21/2012,4:30:00,0,0,25.41404828
8/21/2012,5:00:00,0,0,25.46896368
8/21/2012,5:30:00,0,0,31.48324404
8/21/2012,6:00:00,0,0,27.54402171
8/21/2012,6:30:00,0,0,28.71006735
8/21/2012,7:00:00,0,0.227619048,31.00018121
8/21/2012,7:30:00,0,1.43,35.46364881
8/21/2012,8:00:00,0,2.775238095,44.88069019
8/21/2012,8:30:00,0,4.183650794,33.49882983
8/21/2012,9:00:00,0,4.223333333,30.70881899
8/21/2012,9:30:00,0,7.755079365,32.41168537
8/21/2012,10:00:00,3.935713992,12.1915873,28.88324332
8/21/2012,10:30:00,8.014999583,19.57650794,26.89769529
8/21/2012,11:00:00,12.15523858,21.42857143,29.46039493
8/21/2012,11:30:00,18.07119096,22.04222222,28.65855312
8/21/2012,12:00:00,24.84023958,23.03428571,35.31713212
8/21/2012,12:30:00,28.51595113,23.08873016,32.19435079
8/21/2012,13:00:00,33.63309678,22.03714286,29.89307886
8/21/2012,13:30:00,28.83071446,20.89031746,29.68178007
8/21/2012,14:00:00,20.60333339,19.22222222,27.79737944
8/21/2012,14:30:00,24.53190383,16.87301587,26.99804498
8/21/2012,15:00:00,22.01166792,13.87809524,25.35553253
8/21/2012,15:30:00,24.02381078,11.44444444,27.79325472
8/21/2012,16:00:00,19.78285744,7.317460317,27.46184705
8/21/2012,16:30:00,17.29547594,3.671746032,32.86919622
8/21/2012,17:00:00,14.50190499,0.937619048,31.51435569
8/21/2012,17:30:00,10.21166661,0.103174603,40.40077121
8/21/2012,18:00:00,9.636905292,0,54.48922396
8/21/2012,18:30:00,9.213096083,0,51.85041056
8/21/2012,19:00:00,6.527381192,0,42.58319141
8/21/2012,19:30:00,1.235952858,0,41.95466386
8/21/2012,20:00:00,0,0,34.60590225
8/21/2012,20:30:00,0,0,35.02709402
8/21/2012,21:00:00,0,0,32.79666075
8/21/2012,21:30:00,0,0,33.36458989
8/21/2012,22:00:00,0,0,30.16873948
8/21/2012,22:30:00,0,0,26.89175236
8/21/2012,23:00:00,0,0,27.30730914
8/21/2012,23:30:00,0,0,26.78955975
8/22/2012,0:00:00,0,0,28.16652874
8/22/2012,0:30:00,1.469761967,0,28.38982365
8/22/2012,1:00:00,4.980714942,0,29.11527557
8/22/2012,1:30:00,4.867857917,0,26.55168868
8/22/2012,2:00:00,7.066191717,0,28.67217989
8/22/2012,2:30:00,9.255237617,0,28.19491207
8/22/2012,3:00:00,9.321191017,0,27.27403179
8/22/2012,3:30:00,14.2133322,0,28.70521809
8/22/2012,4:00:00,19.10166602,0,28.12679854
8/22/2012,4:30:00,20.55142905,0.18,28.25588881
8/22/2012,5:00:00,19.26904673,0,32.08298956
8/22/2012,5:30:00,13.48023827,0,31.09055797
8/22/2012,6:00:00,10.1923816,0,29.978031
8/22/2012,6:30:00,10.42999994,0,31.46154212
8/22/2012,7:00:00,12.24714287,0.227619048,28.55652083
8/22/2012,7:30:00,11.71357192,1.099206349,35.95804092
8/22/2012,8:00:00,9.119047433,4.543650794,30.54530601
8/22/2012,8:30:00,8.054285475,6.418095238,32.62397002
8/22/2012,9:00:00,8.659046783,5.903333333,30.13286764
8/22/2012,9:30:00,10.95166708,6.773809524,31.21528577
8/22/2012,10:00:00,12.59404774,7.69984127,34.66115453
8/22/2012,10:30:00,15.84023613,13.38634921,33.25272289
8/22/2012,11:00:00,14.73595119,15.93650794,34.1236159
8/22/2012,11:30:00,15.70904686,19.40222222,34.95383438
8/22/2012,12:00:00,15.46142668,22.29507937,31.45891985
8/22/2012,12:30:00,9.38761845,21.85714286,33.96127796
8/22/2012,13:00:00,0,18.57650794,32.87172415
8/22/2012,13:30:00,7.385237558,20.58587302,30.98963642
8/22/2012,14:00:00,10.8121419,13.36507937,29.65329786
8/22/2012,14:30:00,7.461665883,14.74603175,31.11019007
8/22/2012,15:00:00,7.269762142,7.777777778,29.62503652
8/22/2012,15:30:00,1.509762683,7.375555556,31.37682374
8/22/2012,16:00:00,0.858095242,7.077936508,31.7857129
8/22/2012,16:30:00,5.67500065,2.128095238,35.49560534
8/22/2012,17:00:00,2.066904708,1.117619048,38.19871433
8/22/2012,17:30:00,8.709049233,0.047619048,44.57267553
8/22/2012,18:00:00,12.46642792,0,46.56298662
8/22/2012,18:30:00,22.81976238,0,50.12917482
8/22/2012,19:00:00,30.68618953,0,41.10920277
8/22/2012,19:30:00,33.14928685,0,42.5538593
8/22/2012,20:00:00,36.33571537,0,41.32025077
8/22/2012,20:30:00,37.54166738,0,44.49531565
8/22/2012,21:00:00,40.50071542,0,40.96725379
8/22/2012,21:30:00,39.61738131,0,37.76012563
8/22/2012,22:00:00,41.62214375,0,37.26326337
8/22/2012,22:30:00,42.78023851,0,32.63203066
8/22/2012,23:00:00,44.62095167,0,42.02457077
8/22/2012,23:30:00,46.1588106,0,28.17318828
8/23/2012,0:00:00,33.53833245,0,37.15858647
8/23/2012,0:30:00,32.31309523,0,27.80112814
8/23/2012,1:00:00,29.32261875,0,29.21436373
8/23/2012,1:30:00,38.66547446,0,27.02870029
8/23/2012,2:00:00,31.58833286,0,27.90592417
8/23/2012,2:30:00,13.72142875,0,28.26191506
8/23/2012,3:00:00,7.2788075,0,27.68715002
8/23/2012,3:30:00,15.39547594,0,26.87976769
8/23/2012,4:00:00,24.65738028,0,30.32561532
8/23/2012,4:30:00,4.92238,0,29.9718527
8/23/2012,5:00:00,9.856904283,0.18,29.36688699
8/23/2012,5:30:00,24.32404749,0,27.06923672
8/23/2012,6:00:00,36.62880851,0,28.35922221
8/23/2012,6:30:00,43.44642727,0,28.45208166
8/23/2012,7:00:00,46.01500101,0.437619048,28.68957856
8/23/2012,7:30:00,46.09976268,3.246031746,33.47978243
8/23/2012,8:00:00,44.86619137,5.532857143,28.47185722
8/23/2012,8:30:00,45.63904715,6.37047619,29.4848828
8/23/2012,9:00:00,45.82500001,3.837301587,30.51708376
8/23/2012,9:30:00,36.27428602,6.482698413,30.96261107
8/23/2012,10:00:00,6.879049042,11.14793651,34.74559235
8/23/2012,10:30:00,1.735714525,18.47730159,30.31816286
8/23/2012,11:00:00,6.7309525,20.28174603,34.2448933
8/23/2012,11:30:00,17.03000024,19.99460318,30.87003809
8/23/2012,12:00:00,22.95238137,20.48666667,31.30130806
8/23/2012,12:30:00,29.38523696,22.28428571,34.34130458
8/23/2012,13:00:00,46.78642823,21.29904762,30.6188678
8/23/2012,13:30:00,40.29785608,17.21285714,32.77936611
8/23/2012,14:00:00,45.95142912,11.94555556,32.10153101
8/23/2012,14:30:00,47.29381018,14.10968254,35.15522353
8/23/2012,15:00:00,45.51118941,11.28714286,34.25758137
8/23/2012,15:30:00,43.1552378,8.295079365,34.68920727
8/23/2012,16:00:00,44.77333261,3.83047619,34.85230674
8/23/2012,16:30:00,45.80785661,1.345238095,37.96375896
8/23/2012,17:00:00,44.17690459,0.18,35.75639613
8/23/2012,17:30:00,44.90642816,0,35.82941235
8/23/2012,18:00:00,43.975,0,43.1303034
8/23/2012,18:30:00,44.50119018,0,43.18520389
8/23/2012,19:00:00,46.61214279,0,45.68905587
8/23/2012,19:30:00,44.164525,0,40.84099153
8/23/2012,20:00:00,37.18023756,0,40.06958466
8/23/2012,20:30:00,40.54904851,0,36.80483804
8/23/2012,21:00:00,46.30642757,0,35.60110893
8/23/2012,21:30:00,44.13333255,0,34.54187725
8/23/2012,22:00:00,48.11666762,0,30.63135542
8/23/2012,22:30:00,42.68642792,0,34.07752809
8/23/2012,23:00:00,32.92309618,0,30.53479602
8/23/2012,23:30:00,44.6578571,0,28.37726331
8/24/2012,0:00:00,39.37071488,0,27.91068981
8/24/2012,0:30:00,47.30095268,0,27.68650321
8/24/2012,1:00:00,47.42214387,0,28.36512906
8/24/2012,1:30:00,47.47738072,0,28.63454105
8/24/2012,2:00:00,47.99690524,0,27.30917777
8/24/2012,2:30:00,48.69071691,0,27.92294166
8/24/2012,3:00:00,48.50452511,0,27.03081874
8/24/2012,3:30:00,48.63142917,0,25.96026932
8/24/2012,4:00:00,48.00404868,0,26.97840364
8/24/2012,4:30:00,48.28857154,0,26.29269198
8/24/2012,5:00:00,48.33666667,0,27.61613204
8/24/2012,5:30:00,48.1290472,0,26.21610769
8/24/2012,6:00:00,47.75023779,0,26.63749485
8/24/2012,6:30:00,48.17476179,0,27.82368231
8/24/2012,7:00:00,48.02738192,0.977619048,29.71797357
8/24/2012,7:30:00,48.2933335,4.338412698,29.30009416
8/24/2012,8:00:00,48.12452405,6.529206349,30.77075065
8/24/2012,8:30:00,48.50023817,3.96968254,31.74574141
8/24/2012,9:00:00,48.14928691,3.847777778,30.59925207
8/24/2012,9:30:00,47.63333452,6.10031746,30.58407603
8/24/2012,10:00:00,47.45357245,16.1284127,29.85464123
8/24/2012,10:30:00,47.75523768,21.12015873,29.42323968
8/24/2012,11:00:00,47.92261947,22.83984127,30.2191132
8/24/2012,11:30:00,47.26928803,23.56746032,33.12994234
8/24/2012,12:00:00,47.46476309,24.4747619,30.12738142
8/24/2012,12:30:00,47.2047615,24.20634921,32.74035723
8/24/2012,13:00:00,48.15666738,23.69555556,28.82851915
8/24/2012,13:30:00,48.02023845,22.00793651,33.36950695
8/24/2012,14:00:00,46.55666631,20.66269841,35.85974271
8/24/2012,14:30:00,47.18500043,18.17063492,28.47122639
8/24/2012,15:00:00,40.72928566,15.76333333,27.66336331
8/24/2012,15:30:00,33.71904643,12.33444444,29.54570564
8/24/2012,16:00:00,38.78999988,8.838730159,32.1203918
8/24/2012,16:30:00,44.84285808,3.568571429,35.89605242
8/24/2012,17:00:00,46.84500013,0.89,35.55346288
8/24/2012,17:30:00,46.89190459,0.047619048,38.7307564
8/24/2012,18:00:00,47.4573816,0,43.00419403
8/24/2012,18:30:00,48.45619113,0,44.04157929
8/24/2012,19:00:00,46.94618959,0,43.05660245
8/24/2012,19:30:00,46.74809506,0,40.77786021
8/24/2012,20:00:00,42.55357198,0,38.47091756
8/24/2012,20:30:00,41.53119048,0,44.97000835
8/24/2012,21:00:00,48.14738226,0,45.70471762
8/24/2012,21:30:00,48.37500071,0,42.11650266
8/24/2012,22:00:00,47.51571471,0,41.365085
8/24/2012,22:30:00,45.37904827,0,40.13538923
8/24/2012,23:00:00,47.12619143,0,74.04505413
8/24/2012,23:30:00,46.61428543,0,61.17315138
8/25/2012,0:00:00,46.44761953,0,33.6732966
8/25/2012,0:30:00,46.72880988,0,21.51107416
8/25/2012,1:00:00,47.47690566,0,22.73132604
8/25/2012,1:30:00,46.17690316,0,20.84306177
8/25/2012,2:00:00,46.00904822,0,21.22859523
8/25/2012,2:30:00,48.08214191,0,21.81691077
8/25/2012,3:00:00,47.84809477,0,23.27849024
8/25/2012,3:30:00,48.3752378,0,26.18075244
8/25/2012,4:00:00,47.78452375,0,27.22205014
8/25/2012,4:30:00,43.62595058,0,23.74212258
8/25/2012,5:00:00,37.93952398,0,22.86693391
8/25/2012,5:30:00,27.58976071,0,26.57469283
8/25/2012,6:00:00,17.82499947,0,24.44264922
8/25/2012,6:30:00,13.81095345,0,48.10248383
8/25/2012,7:00:00,19.97928535,0.977619048,21.0381972
8/25/2012,7:30:00,32.12380822,4.176031746,24.35979169
8/25/2012,8:00:00,41.31714053,6.349206349,30.64230615
8/25/2012,8:30:00,43.31023804,4.322857143,27.26211101
8/25/2012,9:00:00,40.40142875,4.207777778,26.11795212
8/25/2012,9:30:00,35.46595256,6.005079365,30.77267131
8/25/2012,10:00:00,29.51452261,15,34.07425338
8/25/2012,10:30:00,32.6928556,20.57936508,34.37412897
8/25/2012,11:00:00,37.77095345,22.41380952,30.29943203
8/25/2012,11:30:00,37.42476232,22.69587302,25.61737249
8/25/2012,12:00:00,40.36452518,23.50793651,33.09045037
8/25/2012,12:30:00,39.11809554,23.64793651,32.21153746
8/25/2012,13:00:00,40.57642982,22.77634921,27.63133212
8/25/2012,13:30:00,44.00047755,21.58190476,32.55622177
8/25/2012,14:00:00,45.92762173,20.00904762,27.80228181
8/25/2012,14:30:00,46.56904852,17.97222222,24.79664604
8/25/2012,15:00:00,45.93618941,15.20492064,23.69473579
8/25/2012,15:30:00,46.37380875,11.93761905,25.64653415
8/25/2012,16:00:00,48.47928725,8.48952381,25.29060186
8/25/2012,16:30:00,47.82857071,3.407301587,25.77173733
8/25/2012,17:00:00,45.76762066,0.775238095,27.67250798
8/25/2012,17:30:00,46.7045231,0.103174603,31.69317088
8/25/2012,18:00:00,45.85761749,0,33.62516104
8/25/2012,18:30:00,46.79071518,0,36.31120246
8/25/2012,19:00:00,47.74523686,0,40.62045431
8/25/2012,19:30:00,46.67666667,0,43.8076829
8/25/2012,20:00:00,41.4885703,0,66.26661073
8/25/2012,20:30:00,42.49547594,0,69.69177218
8/25/2012,21:00:00,47.58333388,0,58.92873708
8/25/2012,21:30:00,47.02476404,0,35.3475299
8/25/2012,22:00:00,42.89761774,0,36.18131377
8/25/2012,22:30:00,39.72214382,0,35.13850661
8/25/2012,23:00:00,40.73619119,0,32.71879762
8/25/2012,23:30:00,43.18952381,0,30.98797943
8/26/2012,0:00:00,41.03690469,0,26.32063754
8/26/2012,0:30:00,37.63476149,0,35.17527144
8/26/2012,1:00:00,29.29095124,0,31.23523917
8/26/2012,1:30:00,31.88095358,0,30.59583412
8/26/2012,2:00:00,28.58071553,0,30.97816186
8/26/2012,2:30:00,26.07809613,0,27.5566094
8/26/2012,3:00:00,30.09023935,0,30.10137379
8/26/2012,3:30:00,34.15023709,0,33.93110548
8/26/2012,4:00:00,39.65119048,0,31.65034818
8/26/2012,4:30:00,42.87499923,0,24.30735703
8/26/2012,5:00:00,40.91523953,0,24.69806936
8/26/2012,5:30:00,36.10618959,0,28.21844122
8/26/2012,6:00:00,34.36166673,0,27.04429614
8/26/2012,6:30:00,34.72880857,0,24.90571583
8/26/2012,7:00:00,42.89309548,0.853174603,25.76605035
8/26/2012,7:30:00,37.95952208,2.826825397,24.18603647
8/26/2012,8:00:00,41.02380934,3.444444444,25.65766029
8/26/2012,8:30:00,35.02952393,5.278888889,26.61786381
8/26/2012,9:00:00,29.45047465,7.346666667,31.02408567
8/26/2012,9:30:00,38.94095287,6.785714286,32.14910445
8/26/2012,10:00:00,38.13357214,10.97333333,29.21477496
8/26/2012,10:30:00,36.19118917,17.91412698,26.79274116
8/26/2012,11:00:00,40.59190577,17.90333333,27.32927059
8/26/2012,11:30:00,37.95238214,21.68904762,27.44081833
8/26/2012,12:00:00,26.65476303,22.9931746,26.03409608
8/26/2012,12:30:00,26.82285678,22.6031746,27.31111476
8/26/2012,13:00:00,25.80047698,21.16269841,26.93700808
8/26/2012,13:30:00,25.63642858,22.18793651,26.09935588
8/26/2012,14:00:00,26.50119148,19.89428571,29.73797309
8/26/2012,14:30:00,25.39000012,15.03825397,31.91815597
8/26/2012,15:00:00,26.7509525,12.81095238,28.06128493
8/26/2012,15:30:00,25.94357001,10.08444444,29.79235174
8/26/2012,16:00:00,26.94762,7.691587302,29.28384044
8/26/2012,16:30:00,26.15095227,3.719365079,34.00535447
8/26/2012,17:00:00,26.09071458,0.624444444,31.43794382
8/26/2012,17:30:00,24.07881054,0.227619048,35.84320502
8/26/2012,18:00:00,23.36571471,0,37.62449609
8/26/2012,18:30:00,18.72690475,0,41.52566863
8/26/2012,19:00:00,17.65809554,0,36.54997922
8/26/2012,19:30:00,13.30452238,0,47.18205583
8/26/2012,20:00:00,10.03571381,0,52.23299848
8/26/2012,20:30:00,6.458096242,0,47.12718952
8/26/2012,21:00:00,2.9840469,0,48.68902463
8/26/2012,21:30:00,0,0,44.31079233
8/26/2012,22:00:00,0,0,33.51060162
8/26/2012,22:30:00,0,0,33.32052195
8/26/2012,23:00:00,0,0,33.82023748
8/26/2012,23:30:00,0,0,26.37833914
8/27/2012,0:00:00,0,0,34.6313139
8/27/2012,0:30:00,0,0,46.10155142
8/27/2012,1:00:00,0,0,23.28193171
8/27/2012,1:30:00,0,0,24.8402582
8/27/2012,2:00:00,0,0,24.94274099
8/27/2012,2:30:00,0,0,24.79209567
8/27/2012,3:00:00,0,0,23.43431168
8/27/2012,3:30:00,0,0,30.88234216
8/27/2012,4:00:00,0,0,29.4792996
8/27/2012,4:30:00,0,0,23.72558549
8/27/2012,5:00:00,0,0,26.08522128
8/27/2012,5:30:00,0,0,33.52176667
8/27/2012,6:00:00,0,0,24.54229445
8/27/2012,6:30:00,0,0,33.79040986
8/27/2012,7:00:00,0,0.227619048,41.65128939
8/27/2012,7:30:00,0,0.948412698,30.62031603
8/27/2012,8:00:00,0,2.286825397,39.15629852
8/27/2012,8:30:00,0,7.215714286,37.96018833
8/27/2012,9:00:00,0,5.623015873,48.45735929
8/27/2012,9:30:00,0,9.327936508,36.63136673
8/27/2012,10:00:00,0,15,34.75628154
8/27/2012,10:30:00,0,19.64936508,31.67541727
8/27/2012,11:00:00,0,19.53825397,29.52796086
8/27/2012,11:30:00,0,15.58047619,33.32781182
8/27/2012,12:00:00,2.355000658,16.49349206,32.50501715
8/27/2012,12:30:00,6.208808575,14.55015873,32.34496603
8/27/2012,13:00:00,7.921667558,12.64936508,29.17161768
8/27/2012,13:30:00,6.868568625,18.58587302,34.98219061
8/27/2012,14:00:00,2.959999883,21.95634921,28.73309159
8/27/2012,14:30:00,5.148332625,19.65587302,28.80151322
8/27/2012,15:00:00,4.426905425,12.48555556,26.08267055
8/27/2012,15:30:00,4.523810425,10.18111111,27.30320162
8/27/2012,16:00:00,4.874999633,5.880952381,26.03529183
8/27/2012,16:30:00,5.255238633,1.962857143,30.76554996
8/27/2012,17:00:00,7.652142808,0.834444444,32.62654847
8/27/2012,17:30:00,11.52166548,0.047619048,35.43663513
8/27/2012,18:00:00,9.903569883,0,47.0562757
8/27/2012,18:30:00,11.31618952,0,57.30538533
8/27/2012,19:00:00,11.99880863,0,42.65692136
8/27/2012,19:30:00,9.520476183,0,46.97257526
8/27/2012,20:00:00,9.236190408,0,65.32250427
8/27/2012,20:30:00,8.47904565,0,110.6999369
8/27/2012,21:00:00,6.735951608,0,76.22668115
8/27/2012,21:30:00,7.633570658,0,39.62361207
8/27/2012,22:00:00,6.949286783,0,39.40079123
8/27/2012,22:30:00,2.098332383,0,39.21550758
8/27/2012,23:00:00,0,0,42.60194203
8/27/2012,23:30:00,0,0,35.10690116
8/28/2012,0:00:00,5.393809408,0,30.59876487
8/28/2012,0:30:00,5.3076181,0,37.30862125
8/28/2012,1:00:00,2.47618905,0,42.29096475
8/28/2012,1:30:00,0,0,34.11611667
8/28/2012,2:00:00,4.577381492,0,34.06997376
8/28/2012,2:30:00,2.199760658,0,33.17058142
8/28/2012,3:00:00,2.955476608,0,34.21121892
8/28/2012,3:30:00,4.788570367,0,37.08063993
8/28/2012,4:00:00,4.8749997,0,34.43893977
8/28/2012,4:30:00,4.347858458,0,30.25244676
8/28/2012,5:00:00,5.577380767,0,30.42996873
8/28/2012,5:30:00,7.663571483,0,56.78563535
8/28/2012,6:00:00,8.45238185,0,81.82804868
8/28/2012,6:30:00,4.984522333,0,100.0030134
8/28/2012,7:00:00,4.605475783,1.243174603,34.03436715
8/28/2012,7:30:00,4.663332092,4.621587302,33.98685134
8/28/2012,8:00:00,2.250236308,6.576825397,31.10949702
8/28/2012,8:30:00,0.230237858,5.903333333,38.15817077
8/28/2012,9:00:00,0,5.443015873,33.19025341
8/28/2012,9:30:00,0,9.431111111,33.01845347
8/28/2012,10:00:00,0,15.8531746,33.95849474
8/28/2012,10:30:00,0,20.55015873,32.99916912
8/28/2012,11:00:00,0,22.29904762,32.15881777
8/28/2012,11:30:00,0,21.99857143,33.0242691
8/28/2012,12:00:00,5.194522317,24.34238095,34.34993459
8/28/2012,12:30:00,7.5085703,18.94444444,37.63008785
8/28/2012,13:00:00,6.646190758,21.21031746,39.8086149
8/28/2012,13:30:00,5.1842853,20.10031746,35.35841553
8/28/2012,14:00:00,0.225952675,19.69984127,43.31187423
8/28/2012,14:30:00,0,14.06206349,35.97311497
8/28/2012,15:00:00,0,11.53571429,33.34245621
8/28/2012,15:30:00,0,10.29476191,35.39689891
8/28/2012,16:00:00,0,5.846666667,34.35228834
8/28/2012,16:30:00,0,4.175714286,35.29478678
8/28/2012,17:00:00,0,1.863650794,55.44023218
8/28/2012,17:30:00,0,0.301587302,47.52947683
8/28/2012,18:00:00,0,0,49.3913591
8/28/2012,18:30:00,0,0,59.54253608
8/28/2012,19:00:00,0,0,107.7359515
8/28/2012,19:30:00,0,0,85.07472436
8/28/2012,20:00:00,0,0,69.35655178
8/28/2012,20:30:00,0,0,68.09954865
8/28/2012,21:00:00,0,0,64.89765778
8/28/2012,21:30:00,0,0,65.43678191
8/28/2012,22:00:00,1.547381067,0,60.43764407
8/28/2012,22:30:00,2.230714233,0,59.05320014
8/28/2012,23:00:00,0,0,42.475521
8/28/2012,23:30:00,0,0,30.97406645
8/29/2012,0:00:00,4.530952025,0,21.32574205
8/29/2012,0:30:00,5.531427325,0.18,23.15185707
8/29/2012,1:00:00,6.687381442,0,23.09842332
8/29/2012,1:30:00,10.50047738,0,24.72208043
8/29/2012,2:00:00,14.44404786,0,22.31764727
8/29/2012,2:30:00,16.37452358,0,22.72005269
8/29/2012,3:00:00,15.09166631,0,23.51655233
8/29/2012,3:30:00,15.57547618,0,28.5982612
8/29/2012,4:00:00,16.14142828,0,30.06129035
8/29/2012,4:30:00,15.18857053,0,22.60138021
8/29/2012,5:00:00,11.81166607,0,24.90229771
8/29/2012,5:30:00,10.01214161,0,27.24881074
8/29/2012,6:00:00,12.08761757,0,34.8876922
8/29/2012,6:30:00,13.37928678,0,39.49641564
8/29/2012,7:00:00,12.29476113,1.243174603,29.57431715
8/29/2012,7:30:00,12.09547594,4.099206349,40.33080271
8/29/2012,8:00:00,12.70404636,6.992063492,39.06705947
8/29/2012,8:30:00,18.66476059,5.626984127,30.39494099
8/29/2012,9:00:00,17.51737875,5.222222222,27.49090909
8/29/2012,9:30:00,19.94119012,6.662698413,22.96706033
8/29/2012,10:00:00,14.59952483,14.89428571,24.15109696
8/29/2012,10:30:00,1.212857558,12.62047619,26.141484
8/29/2012,11:00:00,26.938095,16.60857143,24.65013016
8/29/2012,11:30:00,33.95666662,12.89936508,28.07084242
8/29/2012,12:00:00,41.98214316,17.34380952,24.52439716
8/29/2012,12:30:00,38.43881148,15.17206349,25.58036417
8/29/2012,13:00:00,9.763094583,14.34269841,25.60732915
8/29/2012,13:30:00,17.56595066,17.99063492,23.88085922
8/29/2012,14:00:00,35.36523821,10.96936508,23.00241138
8/29/2012,14:30:00,31.33904773,10.74746032,23.04284714
8/29/2012,15:00:00,41.15333286,3.880952381,24.17564836
8/29/2012,15:30:00,44.55095113,6.456349206,26.20849404
8/29/2012,16:00:00,38.21261809,4.567460317,23.80857587
8/29/2012,16:30:00,40.99333268,2.664126984,25.96040412
8/29/2012,17:00:00,41.27952399,1.521269841,29.27885361
8/29/2012,17:30:00,37.88214363,0.444444444,34.24782925
8/29/2012,18:00:00,36.39333439,0,39.15334978
8/29/2012,18:30:00,36.79214381,0,34.24919389
8/29/2012,19:00:00,32.47428624,0,34.32683275
8/29/2012,19:30:00,15.53357077,0,37.6927045
8/29/2012,20:00:00,8.23428655,0,33.97275952
8/29/2012,20:30:00,12.71595267,0,36.51039142
8/29/2012,21:00:00,17.22833357,0,33.51178235
8/29/2012,21:30:00,18.21595238,0,34.56762697
8/29/2012,22:00:00,14.72928643,0,30.76557541
8/29/2012,22:30:00,17.76452387,0,33.26784046
8/29/2012,23:00:00,13.34071471,0,34.56632779
8/29/2012,23:30:00,15.23904715,0,24.92695842
8/30/2012,0:00:00,18.72428618,0,28.76828431
8/30/2012,0:30:00,24.44619042,0,22.31266189
8/30/2012,1:00:00,34.68238018,0,22.69516628
8/30/2012,1:30:00,32.16642934,0,23.9069098
8/30/2012,2:00:00,28.8854762,0,20.41637619
8/30/2012,2:30:00,30.22999988,0,21.99714019
8/30/2012,3:00:00,28.50714275,0,24.10697534
8/30/2012,3:30:00,20.48952464,0,29.76879937
8/30/2012,4:00:00,21.76642923,0,27.94661489
8/30/2012,4:30:00,31.86166762,0,22.57246126
8/30/2012,5:00:00,39.67880881,0,25.52448128
