Wind,Solar,Load,
17.91017167,16.55015873,32.31709156,2.14323884
16.8014856,14.06888889,36.41988525,0
19.55935934,10.8784127,38.93834535,0
15.59750536,6.817460317,35.16646665,0
14.92586203,2.907301587,40.62218285,0
9.545378925,0.636031746,33.25902874,0
8.112274283,0,45.20715878,0
16.67474084,0,63.04995963,0
14.91634613,0,74.04452703,0
12.53152687,0,56.41989356,0
10.6934981,0,59.00764156,0
6.558735233,0,99.14605651,0
4.475227442,0,93.53929932,0
4.460635525,0,86.33397507,0
5.482585475,0,83.61653222,0
3.188694408,0,65.57606284,0
1.740893025,0,29.12163108,0
6.398487267,0,30.05697309,0
5.553299592,0,23.51643053,0
1.460483392,0,29.99159351,0
7.712140767,0,29.71636595,0
11.9763478,0,31.42938841,0
13.06061249,0,28.74082025,0
12.3945841,0,29.35580645,0
6.584438458,0,29.51242567,0
5.098081483,0,30.48452738,0
7.287515358,0,36.83420495,0
6.873315008,0,36.62273665,0
5.121051375,0,31.94513784,0
5.340025183,0,29.3467472,0
4.761849883,0,36.82650525,0
2.068778383,0,36.94181641,0
0.071789408,0,58.58272415,0
0.22694965,0,33.25687539,0
0.024845183,0.330793651,34.47642218,0
0.020002325,2.521269841,44.17471957,0
0.011830717,2.066031746,41.97360683,0
0,3.46968254,35.59574501,0
0.016027258,3.73015873,31.70546085,0
0.0098797,6.799047619,32.17913404,0
0.0045572,13.12301587,45.4343021,0
0,18.29079365,52.91575647,0
0.0069025,16.40873016,49.05422446,0
0.008369225,15.92206349,47.16183149,0
0.024981783,11.09269841,48.76195147,0
0,11.96142857,47.38762897,0
0,10.53428571,37.46141939,0
0,5.531746032,33.60886389,0
0,11.16920635,36.75803666,0
2.562143208,7.711428571,36.90486073,0
4.835476608,4.17968254,53.39289765,0
1.178095708,3.176031746,50.57245616,0
2.194998633,1.764444444,49.37311099,0
0,0.378412698,46.89680716,0
0,0,107.0308955,0
0,0,99.02162318,0
0,0,97.98861715,0
0,0,93.06860865,0
0,0,100.6716834,0
0,0,102.7785922,0
0.459998933,0,91.97041059,0
0,0,92.43768302,0
1.926666367,0,89.34716202,0
0,0,80.58058905,0
0,0,79.2874293,0
0,0,76.54955044,0
2.304522208,0,80.14013487,0
8.113571308,0,24.73879484,0
8.61095155,0,23.60338382,0
8.568095242,0,25.30781773,0
5.370475242,0,26.98973884,0
1.55261905,0,31.27723639,0
0,0,32.55915409,0
0,0,31.51214165,0
0,0,41.99204222,0
0,0,33.11811672,0
0,0,25.0057728,0
0,0,24.48328223,0
0,0,29.66740431,0
0,0,24.32375785,0
0,0,30.10191362,0
0,0,46.36790121,0
0,0.540793651,32.44472086,0
0,4.698412698,39.76815818,0
0,4.165238095,30.12704939,0
0,1.194444444,32.22910878,0
0,2.837301587,41.2372657,0
0,5.655873016,29.53240166,0
2.9995228,16.00396825,28.17565388,0
6.708333983,18.67603175,29.24985753,0
6.282619283,19.36650794,31.95384473,0
6.109999633,20.26333333,35.3548378,0
8.728810283,20.83984127,36.42232182,0
5.475714525,20.14936508,37.39635371,0
5.385951142,14.60825397,28.50704421,0
5.89785715,12.59380952,30.7931585,0
6.3611875,11.37301587,30.17401986,0
5.908809758,11.09269841,38.42894385,0
6.297619233,11.54761905,42.44032753,0
5.9740466,6.644285714,42.14422103,0
1.840475183,3.171746032,47.29240079,0
5.385237142,0.426031746,44.61150497,0
0.725475475,0,49.16630548,0
0.448572083,0,52.95224617,0
0,0,63.2435145,0
0,0,57.62477991,0
0,0,67.92464736,0
0,0,50.8412715,0
0.467618333,0,44.60938998,0
1.816664233,0,43.01086631,0
0,0,105.7943811,0
0,0,37.68610091,0
0,0,32.53474061,0
2.999046842,0,33.96835191,0
0,0,24.75952267,0
4.50785595,0,37.75615008,0
1.533333042,0,34.18322252,0
0,0,37.38098573,0
0,0,32.89176493,0
0,0,34.00837634,0
0,0,34.07092357,0
0,0,34.87610701,0
0,0,39.91376969,0
0,0,43.09627899,0
0,0,33.95904111,0
0,0,35.84130356,0
0,0,40.26753072,0
0,0,42.52973126,0
0,0,44.57124697,0
0,0,60.49777945,0
0,0.227619048,56.13653454,0
0,4.338412698,70.47694816,0
0,3.121587302,69.72998328,0
0,0.966825397,38.55003118,0
0,3.130952381,42.22014935,0
0,5.493492063,43.3907102,0
0,16.27920635,45.43357925,0
0,18.81888889,48.10851194,0
0,19.56492064,42.99366983,0
0,20.76698413,45.42868533,0
0,20.79222222,48.38920185,0
0,21.11904762,38.86466562,0
0,20.11507937,43.10265051,0
0,18.78825397,45.17054897,0
0,16.62698413,37.55451379,0
1.434047325,13.04761905,34.48621002,0
3.245237433,9.588412698,39.59392505,0
9.26285785,6.439047619,40.43733978,0
7.47238065,3.16015873,43.49093986,0
10.68714232,0.595238095,45.60459922,0
13.19095243,0.047619048,50.50283034,0
15.77833447,0,57.69182628,0
17.3664284,0,100.2535656,0
10.83142958,0,92.59278029,0
12.20928464,0,88.85131373,0
10.98238078,0,95.96346567,0
11.71738036,0,90.57584789,0
17.11547667,0,84.4164434,0
17.54571453,0.18,84.46780296,0
29.74809368,0,96.176595,0
26.61404738,0,71.59426367,0
22.97976083,0,42.82219988,0
26.34214405,0,37.14840634,0
25.16428542,0.18,22.68695735,2.65732807
20.00952398,0,22.4479521,0
24.38333423,0,21.15792549,3.22540874
24.46023673,0,24.09872329,0.36151344
15.20452405,0,21.3118319,0
10.80738072,0,21.35843954,0
9.660714583,0,20.78243897,0
9.926189283,0,27.68819571,0
8.908571483,0,30.23635855,0
10.82452404,0,23.83477595,0
15.82357131,0,22.80452418,0
18.20785793,0,26.46877838,0
15.56404846,0,23.78846308,0
21.49357029,0,22.85092124,0
24.9485706,0,24.6698038,0.2787668
19.60476101,0.673174603,30.30226677,0
11.13952362,4.496031746,31.25775126,0
8.054524342,4.521269841,31.06612465,0
11.87262038,4.35968254,33.57666044,0
13.49095208,6.329365079,43.06742641,0
17.86785668,8.73952381,26.19676806,0.41061243
25.14452434,10.77095238,25.53950989,10.37596683
32.30571476,12.27238095,32.95737971,11.620716
30.57452338,19.27095238,54.73237631,0
26.71976178,19.85460318,24.83081165,21.74355331
28.51857142,20.64142857,24.2109137,24.94908629
30.04833405,18.91777778,25.98577619,22.98033564
33.48785768,17.60968254,25.96427906,25.13326116
37.52214244,15.90619048,23.5053798,29.92295312
36.51976173,12.90619048,23.22546234,26.20048987
31.86547685,9.568888889,23.25424755,18.18011819
32.42714119,9.415238095,25.26905418,16.57332511
40.74428643,7.053015873,30.22270496,17.57459734
38.36357208,2.763333333,30.02648373,11.10042168
36.90357298,0.378412698,34.7040033,2.577982378
30.04738125,0.047619048,34.637277,0
22.81904852,0,48.91909138,0
16.13666631,0,103.5244716,0
11.42809548,0,129.0660788,0
8.381905358,0,127.1514843,0
8.779523092,0,124.9042922,0
15.09166613,0,94.49982721,0
14.66976165,0,91.09660585,0
10.30166626,0,83.70158844,0
7.185001317,0,71.44459689,0
9.412381317,0,87.34329349,0
13.58595442,0,57.69944626,0
17.70428435,0,26.59304193,0
14.64309422,0,30.99201706,0
20.21690465,0,29.57028928,0
22.52214344,0,37.55183358,0
22.91642868,0,28.30283211,0
27.33262013,0,29.84746866,0
20.49333393,0,27.76347851,0
17.91666756,0,28.27281498,0
19.37881013,0,33.82977633,0
27.90999923,0,32.96729659,0
35.38785566,0,32.49656032,2.89129534
44.17785733,0,28.40416032,15.77369701
39.16047602,0,32.81998778,6.34048824
37.81452363,0,28.30069127,9.51383236
36.24619071,0,28.65438278,7.59180793
33.90952245,0,34.63791065,0
31.91952208,0.636031746,32.18707926,0.368474566
32.28333333,5.088412698,31.7554387,5.616307328
30.96166613,4.849206349,33.19319402,2.617678459
29.33904923,1.117619048,37.82548631,0
33.26166601,3.744603175,33.65265867,3.353610515
28.84666626,5.01984127,35.08481581,0
39.60857023,15.84238095,40.22732931,15.22362187
43.25190405,18.03285714,40.56542899,20.7193322
47.66881035,18.78571429,34.24140765,32.21311699
47.1685709,20.42460318,37.17305859,30.42011549
44.41023779,21.15984127,32.48263475,33.08744431
45.11714298,20.93904762,31.74822011,34.30797049
43.69976036,19.24063492,30.34147695,32.59891833
47.44142809,17.42063492,34.34424789,30.51781512
47.02857053,14.85174603,37.05467927,24.82563729
46.52833214,12.42968254,33.6964615,25.26155318
46.57499953,10.86761905,27.4759174,29.96670118
45.75690328,6.655873016,29.318598,23.0941783
47.25190483,2.866507937,27.69181496,22.42659781
46.60690572,0.426031746,36.45547401,10.57746346
47.42618911,0,41.21852746,6.20766165
46.88119078,0,44.24401511,2.63717567
42.84904845,0,57.5058002,0
32.68833428,0.18,51.92868258,0
27.12523953,0,49.31837205,0
24.6445247,0,44.44859638,0
20.80095203,0,39.74116331,0
11.26881096,0,38.2773978,0
6.078808267,0,40.11993826,0
1.294760892,0,35.13119422,0
4.394523042,0,45.78100094,0
5.502380117,0,35.78276333,0
8.673810533,0,31.33016021,0
8.92833345,0,28.26780899,0
12.64261965,0,30.22325771,0
18.43380976,0,34.67705375,0
27.10214168,0,35.79012039,0
33.53047589,0,33.44745868,0.08301721
38.63642918,0,33.26656258,5.3698666
41.54642827,0,35.15459972,6.39182855
43.08523815,0,41.36033034,1.72490781
43.38523869,0,30.23070855,13.15453014
42.89047608,0,25.97202442,16.91845166
42.66714279,0,28.57500663,14.09213616
43.42833292,0,32.42201487,11.00631805
43.79190535,0,29.84057023,13.95133512
40.44404715,0,29.5214169,10.92263025
36.77190506,0,29.26167044,7.51023462
30.15333357,0.673174603,30.80151268,0.024995493
21.56738102,5.088412698,29.19891702,0
16.74809691,4.801587302,32.41963626,0
26.09142763,0.786825397,31.75814537,0
36.83952333,3.450952381,33.74713596,6.543339751
27.26999828,5.615079365,30.52155848,2.363519165
37.02619273,14.04761905,35.16817689,15.90563489
48.69809655,19.01730159,37.08309073,30.63230741
48.52357137,20.02095238,37.62020055,30.9243232
48.19476268,20.66015873,34.6055514,34.24937001
48.42999958,21.41666667,34.60223937,35.24442688
41.80571506,21.01587302,28.88396186,33.93762622
47.66428624,19.91666667,36.83137824,30.74957467
47.98047471,17.41777778,28.46456573,36.93368676
47.39095411,15.83333333,40.42126049,22.80302695
47.35999971,7.907301587,36.91151633,18.35578497
47.76547483,5.564603175,31.01049016,22.31958785
47.65238083,1.723650794,30.16386943,19.21216219
48.16095263,1.525238095,32.38380649,17.30238424
48.6830956,0.198412698,35.17946788,13.70204042
48.6876197,0,37.98160341,10.70601629
47.9214287,0,41.61067836,6.31075034
48.33214168,0,44.33403563,3.99810605
48.03119018,0,45.78702865,2.24416153
47.17357096,0,45.95305835,1.22051261
46.93952464,0,39.01211171,7.92741293
45.23857208,0.18,46.14141698,0
36.32476173,0,38.43966315,0
38.10762048,0,36.01988702,2.08773346
43.00976161,0,34.65058795,8.35917366
44.47619119,0,31.35549775,13.12069344
45.70285709,0,39.31860998,6.38424711
45.98380857,0,31.56347091,14.42033766
47.14928589,0,42.76060717,4.38867872
47.31309619,0,33.67151597,13.64158022
47.21880959,0,30.59837626,16.62043333
46.72428589,0,31.05384686,15.67043903
45.57690668,0,26.08021341,19.49669327
45.61571477,0,25.10291026,20.51280451
46.62214274,0,26.30054288,20.32159986
47.3840478,0,31.68193499,15.70211281
46.64999912,0,32.20038925,14.44960987
46.70928595,0,25.00422093,21.70506502
45.49904685,0,28.79275278,16.70629407
45.98285583,0,30.98078924,15.00206659
47.71476202,0,26.94974395,20.76501807
42.47595381,0,28.31377434,14.16217947
40.02214435,0,31.84659105,8.1755533
37.84523827,0.853174603,39.24763393,0
38.73119082,4.926031746,33.98589128,9.671331286
35.57880857,4.489206349,35.62576295,4.442251969
41.23499922,1.194444444,36.3902096,6.039234064
45.17642791,3.924603175,47.76594437,1.335086715
45.85785553,5.416666667,32.61292005,18.66160215
45.83071387,16.02238095,33.83713031,28.01596451
45.42523708,18.96968254,38.04540606,26.34951356
44.58523797,20.02095238,38.83035936,25.77583099
45.17190483,20.96539683,30.71659146,35.4207102
43.77904893,21.38746032,28.9231198,36.24338945
42.61309493,21.34666667,28.94688769,35.01287391
43.52952411,20.39825397,28.62829924,35.29947884
43.51618995,18.84380952,31.9806259,30.37937357
44.32166786,16.85460318,49.43310758,11.74316346
45.25666553,14.26730159,41.18149441,18.34247271
45.39785661,11.29365079,32.38233327,24.30917413
44.77357047,6.806666667,30.39971363,21.18052351
45.9945225,3.171746032,33.72649445,15.43977408
45.67142942,0.481587302,38.61320552,7.539811202
43.4509531,0,40.40016064,3.05079246
44.32452428,0,50.61109206,0
40.50190339,0,53.34742049,0
36.65238059,0,47.77267019,0
41.43499918,0,51.86356153,0
42.33214149,0,50.45844537,0
44.46595232,0,48.85720953,0
44.64952286,0,55.25020425,0
42.80476351,0,46.40623142,0
45.12119113,0,42.2088918,2.91229933
45.37857238,0,33.10862982,12.26994256
38.25595131,0,33.96861182,4.28733949
29.87142649,0,45.39577746,0
25.29166637,0,33.6144935,0
21.5083331,0,41.35681925,0
22.02285679,0,39.27837318,0
18.49619097,0,36.75844473,0
13.98690363,0,34.90560387,0
13.37880999,0,34.59744195,0
13.66404578,0,38.17606564,0
13.45261988,0,44.26173412,0
8.772619292,0,41.20234321,0
6.091190533,0,33.69195162,0
8.182856192,0.18,32.17783897,0
9.391904583,0,37.9189118,0
7.380236717,0,39.46102852,0
4.2945244,0,73.581137,0
7.84238,0,39.3034325,0
9.19785725,0.853174603,40.76864119,0
7.854046617,5.316031746,38.71933613,0
2.348095125,4.441587302,38.1024924,0
1.053094408,1.014444444,34.8830561,0
4.300235608,3.847777778,32.38487785,0
0.705714467,6.052698413,34.26364964,0
0,16.88603175,37.0574763,0
1.185714167,19.52888889,33.39793852,0
5.042857258,20.27492064,34.03675729,0
9.627144167,21.10460318,33.81335878,0
9.451189525,21.73666667,33.56005349,0
12.47428619,21.41269841,33.11204675,0.77493785
17.41285696,20.51190476,33.79819381,4.12656791
21.54309499,19.16666667,35.65886672,5.05089494
27.40809488,17.00539683,34.62149609,9.79199562
30.42690548,14.36253968,34.58375133,10.20569383
31.72880893,11.5768254,37.3999042,5.90573013
31.29881089,7.08984127,45.58016861,0
35.80499828,3.274920635,42.04937959,0
38.75857125,0.426031746,43.03272684,0
40.38880757,0,46.50242906,0
37.25190578,0,52.19429109,0
35.22547582,0,67.33414815,0
28.03833368,0,70.51764475,0
26.55976066,0,68.02897435,0
30.11404673,0,146.3359158,0
28.26857161,0,84.49707887,0
25.43619156,0,58.23462771,0
28.98261847,0,47.00200926,0
27.86333351,0,41.10978022,0
19.2340478,0,48.75780856,0
21.07261928,0,80.02779043,0
25.71714404,0,32.59910642,0
15.18904822,0,24.83836203,0
23.4976197,0,23.37703495,0.12058475
29.86452369,0,23.11175294,6.75277075
30.51023761,0,22.8295921,7.68064551
27.50904631,0,26.18504508,1.32400123
22.77976089,0,22.38468221,0.39507868
20.47285811,0,23.99311179,0
22.84261792,0,29.3558994,0
28.15976184,0,26.94882553,1.21093631
22.17166714,0,27.38304194,0
22.72190368,0,26.46761068,0
27.98047749,0,26.88100766,1.09946983
27.98500064,0,24.42120481,3.56379583
28.80071458,0.18,48.54540091,0
29.0997615,0,36.70255997,0
28.45261975,1.033174603,54.54780473,0
29.54785749,5.676031746,68.79499273,0
32.62643095,5.191587302,65.8827038,0
25.28119053,1.014444444,60.89379954,0
25.30000054,3.943015873,47.21038122,0
32.11238042,6.052698413,23.88264845,14.28243038
41.79833184,16.13603175,28.63778163,29.29658196
41.74261815,19.62412698,26.3404699,35.02627523
45.9780947,20.11253968,35.62509612,30.46553826
45.56190399,21.25539683,35.69168418,31.12561664
46.02618899,21.93507937,37.35887713,30.60239123
44.47214303,22.04873016,26.37540728,40.14546591
45.11285512,20.51190476,26.80504117,38.81971871
45.54666524,19.16666667,27.50824838,37.20508353
45.96095399,17.12015873,25.15041905,37.93069367
44.44547655,14.26730159,25.25161704,33.4611611
44.47595328,11.29365079,29.6408316,26.12877247
40.32237999,7.08984127,39.22256794,8.18965332
41.78880874,3.017301587,38.40883911,6.397271217
38.95380833,0.426031746,63.00836784,0
33.68690399,0,37.94777801,0
32.47857048,0,40.66787084,0
33.63642828,0,43.28175258,0
38.37642941,0,54.66772772,0
39.58999995,0,47.0334459,0
35.21690376,0,43.26319452,0
32.56476263,0,39.76356684,0
31.78047637,0,35.57778608,0
27.70714352,0,57.84096973,0
27.14523869,0,46.9003458,0
29.92666703,0,34.04350925,0
28.24214208,0,41.88446398,0
29.58714263,0,27.27369499,2.31344764
27.71095363,0,31.15520967,0
38.39952293,0,27.01858016,11.38094277
43.93476304,0.18,30.2338231,13.88093994
41.43452322,0,27.11283417,14.32168905
39.78928613,0,25.13222066,14.65706547
39.9904769,0,25.80427632,14.18620058
44.78095101,0,27.17700397,17.60394704
43.04571513,0,32.4235816,10.62213353
41.89499988,0,31.2056136,10.68938628
46.79452441,0,27.0818751,19.71264931
46.48190352,0,30.99481203,15.48709149
37.56476174,0,32.99471967,4.57004207
26.02190565,0,34.02689944,0
34.91166524,0,34.53335939,0.37830585
39.74571507,0,31.84581687,7.8998982
41.4030956,0.301587302,31.31524609,10.38943681
40.28428673,0.595238095,38.79453516,2.084989665
33.95642774,1.778888889,56.18307534,0
30.3211903,2.186507937,34.71171107,0
27.31976197,3.837301587,29.62660462,1.530458937
22.65047703,6.247460317,27.86638565,1.031551697
25.26261833,7.08984127,33.34263015,0
32.1807144,8.501111111,30.76684655,9.914978961
40.50547555,9.558095238,36.13026424,13.93330655
43.41928482,11.21539683,40.50076841,14.13391324
43.4830947,12.71936508,39.49292678,16.709533
43.335476,18.82793651,35.64274173,26.52067078
43.28357149,15.00650794,34.30754641,23.98253302
43.13928689,11.20777778,46.32044136,8.02662331
42.03904739,16.51301587,32.97831421,25.57374905
41.80142905,15.19047619,29.55732031,27.43458493
41.22690382,7.560952381,33.37307117,15.41478503
40.93500042,6.277777778,31.8952667,15.3175115
39.8892847,3.227301587,35.43747682,7.679109467
33.97595262,0.68,40.57457225,0
33.12500089,0.227619048,56.05665583,0
35.50166618,0,41.32330081,0
42.75380994,0,46.3645829,0
37.32261839,0,43.5766477,0
35.66071648,0,46.17078325,0
35.82142869,0,85.50136967,0
33.06309471,0,89.90420197,0
28.11666583,0,70.3993917,0
16.80119018,0,65.20512307,0
14.0259525,0,66.80162018,0
9.384524042,0,69.44965071,0
7.625715125,0,58.47623416,0
7.916189767,0,44.05251767,0
6.973333817,0,42.55472955,0
9.096665183,0,35.24828606,0
1.520951608,0,33.52558061,0
2.85452345,0,31.59740742,0
8.943808383,0,35.0512393,0
8.0847622,0,32.4760636,0
13.69857065,0,33.66531684,0
14.30047542,0,44.4344819,0
15.30190333,0,45.60999931,0
13.05595214,0,39.28420609,0
14.54952238,0,34.98428119,0
14.38881018,0,38.13906013,0
7.3323813,0,31.6347452,0
12.54309702,0,33.46544935,0
12.91738054,0,33.44894619,0
13.89738173,1.518412698,58.23166963,0
18.39547572,5.466825397,43.68633102,0
21.97690506,4.716825397,42.83395453,0
23.66166614,2.485238095,36.08001908,0
27.4390484,6.259047619,35.54545002,0
27.51071483,9.842698413,43.84924196,0
24.30928548,11.4415873,33.54314708,2.2077257
25.84166573,8.71031746,37.38542554,0
31.45119172,7.490634921,39.23050312,0
31.81523918,4.873015873,48.72640754,0
34.09142899,9.771269841,55.41787613,0
34.45452287,9.516984127,55.4777426,0
34.97809453,6.616507937,49.65895748,0
33.32023625,5.691904762,60.60697605,0
31.98642911,4.608571429,57.89908072,0
31.82333357,3.516984127,53.68063428,0
26.90642763,5.897936508,48.79528102,0
23.28690488,3.281746032,53.53464736,0
21.10714238,1.882063492,55.157105,0
17.22166697,0.246031746,53.38180967,0
20.78309381,0,48.90374891,0
15.31023749,0.18,54.85476905,0
12.78261815,0,54.8845455,0
17.65047697,0,50.88768095,0
18.28690476,0,50.99670474,0
10.99952333,0,48.66328965,0
5.893093333,0,43.51079408,0
5.67023595,0,44.63170838,0
11.4683315,0,45.5131915,0
23.83023666,0,39.46755571,0
29.45428578,0,39.34266432,0
32.94690465,0,39.3869384,0
25.34690411,0,42.77793778,0
27.36047654,0,36.74834971,0
30.22261851,0,63.76140185,0
31.16761798,0,61.31736467,0
25.88190535,0,38.89931301,0
29.27976244,0,40.97921204,0
28.02333197,0,38.23998343,0
24.72333279,0,35.59982246,0
26.08833404,0,39.68322878,0
27.64000029,0,40.12923438,0
23.22642827,0,34.78236198,0
22.44785667,0,37.23104359,0
23.04142816,0,41.51029499,0
20.64952303,0,42.77283148,0
21.71904702,0,41.76972547,0
23.25595214,0,37.03692153,0
22.97976268,0.150793651,37.46428149,0
23.65714208,0.822857143,35.00135913,0
24.18166751,1.826507937,42.00314316,0
17.96214328,2.458888889,44.75244333,0
11.32738018,2.774920635,42.4945562,0
11.50690529,3.484126984,81.18371616,0
11.96214405,5.193015873,86.19380414,0
8.924048217,8.501111111,85.82971382,0
9.266904225,8.846666667,79.01011724,0
10.04761738,8.167777778,86.76010708,0
10.07095238,11.68904762,75.15037132,0
8.842618092,8.608253968,84.96273704,0
9.2557144,7.266984127,72.86475023,0
8.55357035,8.155873016,79.80598143,0
8.606667325,6.961428571,71.66381656,0
11.99475969,8.511904762,39.13748658,0
14.43880816,2.704920635,39.41209805,0
16.54261816,2.227619048,40.34380999,0
19.41047756,0.624444444,43.16254346,0
20.74356988,0.150793651,52.65738479,0
23.23047733,0,58.2218667,0
18.43500132,0,47.84676796,0
19.90095233,0.18,50.99733498,0
17.40547548,0,58.11136685,0
16.23761864,0,53.49661373,0
15.52476154,0,54.87351357,0
18.14547489,0,54.84817047,0
19.73333274,0,48.52604599,0
17.67785757,0,48.59436748,0
15.5821419,0,47.55387148,0
12.26404732,0,43.97640989,0
14.99666666,0,43.82506914,0
10.95261977,0,39.27707956,0
8.678094708,0,41.0369511,0
6.224762142,0,40.18884671,0
5.909522858,0,62.63737831,0
2.363094167,0,38.922849,0
1.454762083,0,38.07226972,0
4.723809583,0,38.7589247,0
14.81380918,0,38.45587869,0
20.91500054,0,42.00027907,0
22.00738183,0,39.82687432,0
20.21261952,0,37.99841724,0
13.9514269,0,36.21280761,0
11.88190463,0,47.56218098,0
17.79833387,0,44.67125648,0
25.49999958,0,40.51012912,0
24.14047607,0.18,37.98630785,0
20.36142893,0.301587302,38.65263336,0
18.90999928,1.183650794,38.67085649,0
25.17237982,2.223650794,42.16866194,0
24.29476238,3.96968254,41.23262342,0
17.06523809,5.200952381,38.50956163,0
16.44523798,8.968253968,41.53025757,0
16.49261929,8.375555556,42.0984231,0
12.84904482,6.655873016,42.47500914,0
11.30666643,11.31063492,43.75342199,0
8.097618625,14.58444444,43.00771013,0
6.521189583,10.2752381,44.60788346,0
6.968571783,11.0515873,50.52330379,0
7.5538081,6.414126984,45.22591249,0
4.564762967,8.446984127,45.15904036,0
0,4.957777778,44.87620037,0
0,4.781746032,44.1955031,0
0,4.516984127,63.94728282,0
0,1.988095238,48.65309922,0
4.85857185,1.334444444,46.15376212,0
3.642381067,0.576825397,44.06287494,0
7.636190183,0.047619048,50.68317416,0
10.15642618,0,54.94960576,0
14.78000012,0,72.58320843,0
12.76594977,0,81.89312955,0
10.83619072,0,81.21820947,0
7.219047492,0,64.3596595,0
2.257618633,0,49.15568171,0
0,0,40.1742599,0
0,0,42.5689897,0
0,0,37.87159613,0
0,0,50.8176734,0
0,0,48.65817013,0
0,0,41.06251425,0
0,0,36.21964901,0
0,0,58.20186722,0
0,0,39.01920448,0
0,0,33.26612576,0
0,0,32.21741627,0
0,0,33.03433888,0
0,0,31.8575754,0
0,0,41.11670886,0
0,0,37.19419298,0
0,0.18,35.75936253,0
0,0,40.04203863,0
0,0,45.65105876,0
0,0,41.46204971,0
0,0,35.36067292,0
0,0,36.25205856,0
0,0.691587302,37.37403996,0
0,2.124444444,64.96265842,0
0,2.694444444,39.40945215,0
0,2.822857143,37.87480403,0
0,5.26984127,45.02846408,0
0,7.901904762,44.38789887,0
0,17.38603175,43.7386193,0
0,19.13888889,36.25947622,0
0,19.86619048,36.45898731,0
1.029047317,16.70349206,36.09532244,0
1.527618275,22.34269841,35.26559349,0
0,20.50539683,39.40488624,0
2.511904642,21.04111111,46.47157145,0
6.118571908,19.26984127,43.01146571,0
4.93690405,17.10857143,45.9989962,0
6.114522792,14.46571429,39.54777141,0
12.12595256,11.62444444,36.3315794,0
20.1869047,7.354285714,40.86760087,0
27.69809447,3.454920635,40.51617948,0
27.43785757,0.481587302,50.94156102,0
28.08476132,0.047619048,40.71953721,0
24.51571416,0,46.18375094,0
16.86666667,0,47.13315151,0
13.13666661,0,52.26493161,0
10.4335712,0,53.45180951,0
6.283334933,0,42.95950478,0
2.850714108,0,57.48166219,0
7.192143033,0,78.47746981,0
9.669048692,0,42.83897118,0
9.385000833,0,39.60362126,0
7.515476717,0,40.20624573,0
0.955714283,0,42.76367727,0
0,0,54.05096195,0
0,0,35.02825299,0
0,0,34.37036572,0
0,0,33.67592212,0
0,0,32.3695435,0
0,0,32.42339767,0
0,0,35.41020247,0
0,0,32.87491698,0
0,0,39.74859011,0
0,0,39.75558718,0
0,0,32.65685086,0
0,0,35.55211308,0
1.338095,0,38.32756101,0
7.126665533,0,34.9981383,0
9.9847603,0,37.75284485,0
15.29809493,0.18,37.685698,0
20.3235709,2.400793651,50.62248616,0
20.22880911,5.989206349,57.08244347,0
18.81261649,5.018412698,79.97011029,0
18.7752378,4.252539683,38.52127159,0
20.61452411,8.144285714,41.88540584,0
16.50380904,10.23952381,40.35772734,0
18.75809447,16.02888889,38.01858294,0
28.76523697,15.03714286,39.54516605,4.25721378
33.20357095,17.56603175,42.17786332,8.59173938
40.68261923,19.83587302,37.77984294,22.73864931
40.08428572,17.51730159,36.30379362,21.29779369
35.70309412,18.38492064,34.71893547,19.36907929
35.28642743,12.87555556,39.03334801,9.12863498
31.58523738,8.986666667,35.71390837,4.857995677
24.77333428,9.373015873,38.85983316,0
19.8621441,6.347777778,39.05445281,0
18.22785786,4.616507937,40.39285978,0
17.91881107,2.954920635,41.78692037,0
22.74452214,1.231269841,42.71987643,0
29.55547601,0.481587302,45.5879649,0
26.62333352,0.047619048,51.93180171,0
20.73904773,0,49.71752982,0
25.06619137,0,57.06929233,0
30.30095238,0,51.43080106,0
25.96809393,0,57.35635732,0
22.98214316,0,59.7667472,0
27.64904839,0,54.76352532,0
35.67285721,0,47.78388232,0
34.01904786,0,44.39938472,0
33.3249991,0,38.99412173,0
27.38357178,0,38.00188317,0
24.60928773,0,39.56346328,0
30.86261935,0,35.94436022,0
28.31642971,0,30.57841947,0
18.5192844,0,27.03620627,0
19.90428471,0,29.89401068,0
28.19095251,0,28.11623403,0.07471848
22.63595315,0,24.62744607,0
13.18357203,0,26.31617118,0
13.46142905,0,26.41008188,0
13.39476179,0,33.84842162,0
14.47833375,0,31.8635759,0
15.32071333,0,26.9363726,0
18.76190548,0,25.61487217,0
17.43214388,0,32.08886057,0
6.014047392,0,38.70461886,0
0.807380658,0,52.81819792,0
6.075950783,0,39.10953699,0
2.959522908,1.650793651,33.04032845,0
9.220714583,5.239206349,30.44118092,0
11.85333339,5.18,34.4069346,0
19.06238101,2.708888889,28.25728185,0
28.04261983,5.571428571,32.28759254,1.326455861
29.63928589,9.011904762,31.47311514,7.178075512
24.36452417,16.4931746,36.17872844,4.67897033
24.42261923,14.37555556,28.68202913,10.11614566
31.25714339,15.53825397,32.72061171,14.07478565
35.84880928,11.00539683,31.34186795,15.51233816
37.94976197,13.93904762,28.45997662,23.42883297
43.10357137,10.22619048,30.09563691,23.23412494
44.3957156,10.39031746,32.96732862,21.81870444
43.14833316,8.137460317,34.31274138,16.9730521
42.74928595,6.391428571,31.72296818,17.41774634
43.5097622,6.369047619,29.14947475,20.72933507
