time,property,state
2834,2.968636,3
2835,1.609969,1
2836,2.5959969,2
2837,3.6179552,4
2838,4.6938252,5
2839,4.1046314,5
2840,3.319036,3
2841,1.835647,1
2842,0.71999997,1
2843,2.5455842,2
2844,3.396233,4
2845,4.198285,5
2846,3.563818,4
2847,3.319036,3
2848,3.0758414,3
2849,2.5959969,2
2850,2.8116899,2
2851,3.8773184,4
2852,4.896529,5
2853,4.896529,5
2854,3.671294,4
2855,3.671294,4
2856,4.2136917,5
2857,4.829907,5
2858,5.634891,6
2859,5.8048253,6
2860,7.42159,7
2861,8.373386,7
2862,7.5685663,7
2863,6.151683,6
2864,5.937272,6
2865,5.937272,6
2866,6.379216,6
2867,6.28713,6
2868,7.172949,7
2869,7.42159,7
2870,8.217153,7
2871,8.891343,7
2872,7.4128532,7
2873,9.227524,7
2874,7.968939,7
2875,7.172949,7
2876,7.9932976,7
2877,8.311245,7
2878,8.64,7
2879,9.028754,7
2880,9.47012,7
2881,9.605998,7
2882,9.422101,7
2883,9.885262,7
2884,9.346143,7
2885,8.825508,7
2886,8.825508,7
2887,8.557102,7
2888,8.905908,7
2889,9,7
2890,9.346143,7
2891,10.8955765,8
2892,11.720751,8
2893,11.726277,8
2894,11.631956,8
2895,11.91812,8
2896,9.178235,7
2897,9.693296,7
2898,8.217153,7
2899,9.387651,7
2900,8.217153,7
2901,8.217153,7
2902,7.9036193,7
2903,8.089993,7
2904,8.557102,7
2905,8.891344,7
2906,8.311245,7
2907,8.654986,7
2908,7.9526596,7
2909,8.28,7
2910,9.007196,7
2911,10.105681,8
2912,11.252519,8
2913,10.661107,8
2914,10.661107,8
2915,11.013882,8
2916,11.792404,8
2917,11.525623,8
2918,11.720751,8
2919,10.594036,8
2920,10.483357,8
2921,10.538843,8
2922,10.308831,8
2923,9.422101,7
2924,9.779817,7
2925,9.826088,7
2926,10.1376915,8
2927,9.9571085,7
2928,8.905908,7
2929,8.350138,7
2930,8.647496,7
2931,10.440001,8
2932,6.849467,7
2933,6.87779,7
2934,7.2,7
2935,8.350138,7
2936,9.0645685,7
2937,9.531505,7
2938,9,7
2939,9.793058,7
2940,11.27553,8
2941,12.641076,8
2942,11.620809,8
2943,12.864649,8
2944,10.365251,8
2945,9.107359,7
2946,8.891344,7
2947,7.172949,7
2948,6.5693827,6
2949,7.342588,7
2950,7.6367526,7
2951,7.2359104,7
2952,6.924738,7
2953,5.6920996,6
2954,4.829907,5
2955,4.198285,5
2956,3.096837,3
2957,1.1384199,1
2958,0.35999998,1
2959,0,1
2960,0.71999997,1
2961,0,1
2962,2.5455842,2
2963,4.1046314,5
2964,7.289444,7
2965,8.225035,7
2966,8.534353,7
2967,8.39657,7
2968,7.386582,7
2969,7.2,7
2970,6.989936,7
2971,6.297428,6
2972,6.6087217,6
2973,6.12,6
2974,5.634891,6
2975,5.4833565,6
2976,5.815978,6
2977,5.4833565,6
2978,6.12,6
2979,6.297428,6
2980,6.193674,6
2981,4.8433046,5
2982,3.7064266,4
2983,3.096837,3
2984,2.8116899,2
2985,4.2136917,5
2986,6.151683,6
2987,6.9527545,7
2988,8.373386,7
2989,8.891343,7
2990,8.78872,7
2991,8.714677,7
2992,8.654987,7
2993,8.404285,7
2994,7.491114,7
2995,7.10031,7
2996,7.0911775,7
2997,6.28713,6
2998,5.506941,6
2999,5.4477882,6
3000,5.04,6
3001,4.73506,5
3002,4.2136917,5
3003,3.4152596,4
3004,2.9024127,3
3005,2.3051248,1
3006,0.35999998,1
3007,2.7416782,2
3008,3.8773184,4
3009,4.2136917,5
3010,3.671294,4
3011,1.9386592,1
3012,1.9386592,1
3013,5.00128,6
3014,6.297428,6
3015,6.792466,7
3016,6.9153743,7
3017,6.696387,7
3018,5.8048253,6
3019,5.4833565,6
3020,4.802999,5
3021,3.6179552,4
3022,2.9024127,3
3023,1.609969,1
3024,1.0182338,1
3025,2.52,2
3026,3.2399998,3
3027,4.32,5
3028,4.1046314,5
3029,3.671294,4
3030,3.2399998,3
3031,2.9024127,3
3032,1.484318,1
3033,0,1
3034,2.6208394,2
3035,6.379216,6
3036,8.089993,7
3037,10.144082,8
3038,11.792404,8
3039,12.287555,8
3040,10.799999,8
3041,10.086427,8
3042,9,7
3043,8.587338,7
3044,8.287822,7
3045,7.491114,7
3046,6.297428,6
3047,5.4833565,6
3048,4.802999,5
3049,4.0249224,5
3050,2.9024127,3
3051,1.9386592,1
3052,1.2979984,1
3053,0.5091169,1
3054,2.9024127,3
3055,4.3349743,5
3056,5.4477882,6
3057,5.8603754,6
3058,5.771239,6
3059,3.2599385,3
3060,1.8,1
3061,4.3349743,5
3062,6.792466,7
3063,7.2,7
3064,7.42159,7
3065,7.127636,7
3066,6.3690495,6
3067,5.692099,6
3068,5.3999996,6
3069,4.0249224,5
3070,2.16,1
3071,1.2979984,1
3072,0.35999998,1
3073,2.7416782,2
3074,3.5455887,4
3075,4.896529,5
3076,3.9763298,4
3077,5.4477882,6
3078,6.87779,7
3079,6.924738,7
3080,7.342588,7
3081,6.519877,6
3082,7.9526596,7
3083,6.5693827,6
3084,3.96,4
3085,1.8,1
3086,2.3051248,1
3087,4.39436,5
3088,5.692099,6
3089,5.6233797,6
3090,5.1165614,6
3091,4.510787,5
3092,4.2136917,5
3093,3.2399998,3
3094,2.6208394,2
3095,2.9024127,3
3096,2.968636,3
3097,3.396233,4
3098,2.5959969,2
3099,1.835647,1
3100,2.9024127,3
3101,3.6179552,4
3102,4.0249224,5
3103,3.6179552,4
3104,2.9024127,3
3105,1.1384199,1
3106,1.08,1
3107,4.379589,5
3108,6.0347,6
3109,5.634891,6
3110,7.754637,7
3111,8.427383,7
3112,9.504273,7
3113,9.227524,7
3114,9.028754,7
3115,9.227524,7
3116,9.346143,7
3117,10.538843,8
3118,10.390226,8
3119,8.891344,7
3120,8.089993,7
3121,7.5685663,7
3122,6.830519,7
3123,6.379216,6
3124,4.5536795,5
3125,4.5536795,5
3126,6.130579,6
3127,6.4799995,6
3128,7.208994,7
3129,8.647496,7
3130,8.311245,7
3131,9.746631,7
3132,10.739833,8
3133,11.165805,8
3134,9.826088,7
3135,9.983106,8
3136,9.178235,7
3137,7.072878,7
3138,7.342588,7
3139,6.379216,6
3140,5.815978,6
3141,5.154415,6
3142,4.1046314,5
3143,3.671294,4
3144,4.3349743,5
3145,5.2416787,6
3146,5.634891,6
3147,4.6938257,5
3148,1.0182338,1
3149,0,1
3150,0.8049845,1
3151,2.5959969,2
3152,5.154415,6
3153,6.151683,6
3154,7.072878,7
3155,9,7
3156,10.390226,8
3157,10.587917,8
3158,9.693296,7
3159,9.826088,7
3160,9.220499,7
3161,8.4963045,7
3162,8.217153,7
3163,8.699793,7
3164,9.360001,7
3165,7.42159,7
3166,6.763786,7
3167,6.763786,7
3168,6.638072,6
3169,5.3999996,6
3170,4.5536795,5
3171,3.319036,3
3172,3.219938,3
3173,3.396233,4
3174,4.379589,5
3175,4.6938252,5
3176,4.73506,5
3177,4.379589,5
3178,3.8773184,4
3179,1.5273507,1
3180,0.71999997,1
3181,2.3051248,1
3182,3.8939953,4
3183,6.1094027,6
3184,7.386582,7
3185,7.42159,7
3186,6.3690495,6
3187,5.6233797,6
3188,2.968636,3
3189,3.96,4
3190,6.9247384,7
3191,6.989936,7
3192,5.6233797,6
3193,2.8116899,2
3194,2.8116899,2
3195,1.609969,1
3196,4.6102495,5
3197,5.6920996,6
3198,5.0911684,6
3199,2.52,2
3200,1.08,1
3201,5.506941,6
3202,7.771331,7
3203,9,7
3204,9.360001,7
3205,9.360001,7
3206,7.9036193,7
3207,8.217153,7
3208,8.39657,7
3209,9.360001,7
3210,9.028754,7
3211,8.766573,7
3212,7.5685663,7
3213,7.10031,7
3214,6.489992,6
3215,5.6233797,6
3216,4.6938257,5
3217,4.6800003,5
3218,4.452954,5
3219,5.00128,6
3220,3.219938,3
3221,1.484318,1
3222,2.3051248,1
3223,1.2979984,1
3224,1.8,1
3225,4.6800003,5
3226,6.6087217,6
3227,7.9036193,7
3228,7.9036193,7
3229,7.5942082,7
3230,7.7879906,7
3231,7.2,7
3232,7.5942082,7
3233,7.2,7
3234,7.10031,7
3235,6.989936,7
3236,5.692099,6
3237,4.6102495,5
3238,3.5455887,4
3239,3.2399998,3
3240,2.8799999,3
3241,2.5455842,2
3242,4.2136917,5
3243,5.692099,6
3244,5.6233797,6
3245,3.8773184,4
3246,3.0758414,3
3247,2.0991426,1
3248,2.5455842,2
3249,6.151683,6
3250,8.707237,7
3251,9.387651,7
3252,9.983106,8
3253,10.163227,8
3254,11.113451,8
3255,9.983106,8
3256,6.9247384,7
3257,8.217153,7
3258,7.729527,7
3259,7.5685663,7
3260,6.638072,6
3261,6.519877,6
3262,6.5693827,6
3263,5.3999996,6
3264,4.32,5
3265,2.16,1
3266,1.4399999,1
3267,1.484318,1
3268,1.1384199,1
3269,2.4149535,1
3270,3.219938,3
3271,2.5959969,2
3272,1.9386592,1
3273,0.71999997,1
3274,2.5455842,2
3275,6.162207,6
3276,7.5170207,7
3277,8.225035,7
3278,9.028754,7
3279,9.028754,7
3280,7.9036193,7
3281,7.968939,7
3282,8.905908,7
3283,9.360001,7
3284,7.24486,7
3285,8.427383,7
3286,7.0911775,7
3287,5.315336,6
3288,4.3498964,5
3289,4.1046314,5
3290,5.8603754,6
3291,6.638072,6
3292,4.1046314,5
3293,3.4152596,4
3294,3.6,4
3295,4.510787,5
3296,6.193674,6
3297,7.628263,7
3298,9.531505,7
3299,10.464798,8
3300,11.879999,8
3301,10.446206,8
3302,8.287822,7
3303,7.5599995,7
3304,9.007196,7
3305,8.4042845,7
3306,7.289444,7
3307,6.6185193,6
3308,5.692099,6
3309,4.0249224,5
3310,2.6208394,2
3311,1.484318,1
3312,2.9024127,3
3313,4.802999,5
3314,5.506941,6
3315,5.506941,6
3316,6.489992,6
3317,7.208994,7
3318,7.2805495,7
3319,7.342588,7
3320,7.342588,7
3321,6.9899354,7
3322,5.0142193,6
3323,1.484318,1
3324,4.39436,5
3325,6.297428,6
3326,5.495161,6
3327,5.991594,6
3328,6.12,6
3329,5.3517847,6
3330,5.00128,6
3331,6.924738,7
3332,6.4799995,6
3333,4.802999,5
3334,4.452954,5
3335,2.9024127,3
3336,1.8,1
3337,1.9386592,1
3338,1.5273507,1
3339,1.1384199,1
3340,3.9763298,4
3341,5.2416787,6
3342,6.638072,6
3343,7.072878,7
3344,7.2805495,7
3345,7.2359104,7
3346,5.8603754,6
3347,3.319036,3
3348,1.08,1
3349,6.489992,6
3350,6.12,6
3351,7.289445,7
3352,7.9036193,7
3353,7.0911775,7
3354,8.699793,7
3355,6.6185193,6
3356,5.8048253,6
3357,4.6800003,5
3358,5.5887027,6
3359,6.830519,7
3360,6.297428,6
3361,4.6102495,5
3362,3.8268526,4
3363,2.7416782,2
3364,2.3051248,1
3365,3.2599385,3
3366,5.0911684,6
3367,4.802999,5
3368,4.73506,5
3369,2.8799999,3
3370,1.08,1
3371,3.0758414,3
3372,6.763786,7
3373,7.5685663,7
3374,7.729527,7
3375,7.289445,7
3376,7.145796,7
3377,5.991594,6
3378,6.6087217,6
3379,4.6938257,5
3380,5.3517847,6
3381,5.815978,6
3382,5.5887027,6
3383,5.2416787,6
3384,4.510787,5
3385,4.5820518,5
3386,4.5820518,5
3387,3.096837,3
3388,1.4399999,1
3389,1.1384199,1
3390,1.1384199,1
3391,0.35999998,1
3392,3.2599385,3
3393,2.968636,3
3394,2.5959969,2
3395,2.8799999,3
3396,5.3517847,6
3397,6.193674,6
3398,6.297428,6
3399,5.1919937,6
3400,6.193674,6
3401,8.161764,7
3402,6.6087217,6
3403,6.763786,7
3404,7.8954163,7
3405,5.95906,6
3406,3.671294,4
3407,5.8048253,6
3408,5.00128,6
3409,5.4833565,6
3410,5.1919937,6
3411,4.072935,5
3412,4.1046314,5
3413,1.8,1
3414,1.0182338,1
3415,1.484318,1
3416,1.08,1
3417,2.0991426,1
3418,5.154415,6
3419,7.729527,7
3420,8.39657,7
3421,9.021574,7
3422,8.587338,7
3423,8.161764,7
3424,7.42159,7
3425,7.5685663,7
3426,8.891343,7
3427,8.699793,7
3428,7.4128532,7
3429,8.534353,7
3430,8.311245,7
3431,7.172949,7
3432,6.6087217,6
3433,5.904439,6
3434,5.6233797,6
3435,5.6233797,6
3436,5.6233797,6
3437,5.495161,6
3438,5.95906,6
3439,5.0142193,6
3440,5.315336,6
3441,5.315336,6
3442,5.3999996,6
3443,7.10031,7
3444,9.565437,7
3445,11.525623,8
3446,10.144082,8
3447,10.636766,8
3448,10.495713,8
3449,10.144082,8
3450,10.00256,8
3451,10.30883,8
3452,9.83268,7
3453,10.163227,8
3454,10.137692,8
3455,10.739833,8
3456,10.137692,8
3457,9.6932955,7
3458,10.028439,8
3459,10.365251,8
3460,10.144082,8
3461,9.511088,7
3462,8.707237,7
3463,8.534353,7
3464,9.021574,7
3465,10.144082,8
3466,9.83268,7
3467,10.966713,8
3468,10.787993,8
3469,9.693296,7
3470,9.085988,7
3471,9.19939,7
3472,6.989936,7
3473,6.9247384,7
3474,6.763786,7
3475,6.9527545,7
3476,6.763786,7
3477,5.3517847,6
3478,4.896529,5
3479,4.379589,5
3480,1.484318,1
3481,1.835647,1
3482,5.0911684,6
3483,6.0347,6
3484,6.379216,6
3485,7.6367526,7
3486,8.669949,7
3487,8.287822,7
3488,8.287822,7
3489,7.6367526,7
3490,6.28713,6
3491,4.2136917,5
3492,1.0182338,1
3493,4.39436,5
3494,6.9247384,7
3495,7.928177,7
3496,7.145796,7
3497,7.10031,7
3498,8.0899935,7
3499,6.9527545,7
3500,7.628263,7
3501,5.937272,6
3502,5.0528407,6
3503,4.68,5
3504,4.68,5
3505,4.0249224,5
3506,3.2399998,3
3507,3.6,4
3508,1.835647,1
3509,1.2979984,1
3510,2.2768397,1
3511,3.319036,3
3512,4.1046314,5
3513,3.96,4
3514,4.73506,5
3515,7.42159,7
3516,9.028754,7
3517,10.636766,8
3518,10.630672,8
3519,10.630672,8
3520,8.707237,7
3521,8.534353,7
3522,8.225035,7
3523,7.628263,7
3524,7.42159,7
3525,7.6367526,7
3526,7.2,7
3527,6.12,6
3528,5.3999996,6
3529,2.968636,3
3530,1.5273507,1
3531,0.71999997,1
3532,0.8049845,1
3533,1.4399999,1
3534,4.379589,5
3535,4.2136917,5
3536,2.9024127,3
3537,2.0991426,1
3538,0.8049845,1
3539,5.2416787,6
3540,7.8954163,7
3541,8.854829,7
3542,8.699793,7
3543,9.339208,7
3544,8.0899935,7
3545,8.373386,7
3546,7.8954163,7
3547,6.6087217,6
3548,5.692099,6
3549,4.0249224,5
3550,2.16,1
3551,0.35999998,1
3552,2.6208394,2
3553,5.8048253,6
3554,7.5599995,7
3555,8.28,7
3556,7.92,7
3557,7.928178,7
3558,8.647496,7
3559,7.6367526,7
3560,6.9899354,7
3561,6.2145634,6
3562,5.506941,6
3563,3.2599385,3
3564,1.1384199,1
3565,4.8965297,5
3566,6.297428,6
3567,6.3690495,6
3568,6.3690495,6
3569,6.3690495,6
3570,6.4096174,6
3571,5.904439,6
3572,5.3517847,6
3573,3.7064266,4
3574,2.5455842,2
3575,3.6,4
3576,4.3349743,5
3577,5.6920996,6
3578,6.5693827,6
3579,6.5693827,6
3580,4.6938257,5
3581,4.3349743,5
3582,5.8048253,6
3583,6.28713,6
3584,7.208994,7
3585,7.5599995,7
3586,7.5685663,7
3587,5.3999996,6
3588,3.7585104,4
3589,3.219938,3
3590,3.96,4
3591,4.6938252,5
3592,5.495161,6
3593,6.489992,6
3594,6.696387,7
3595,6.4096174,6
3596,5.991594,6
3597,4.452954,5
3598,3.671294,4
3599,4.6102495,5
3600,4.8965297,5
3601,5.3517847,6
3602,5.0911684,6
3603,4.8965297,5
3604,4.3498964,5
3605,4.6938257,5
3606,6.489992,6
3607,7.2359104,7
3608,7.2359104,7
3609,7.2,7
3610,5.7599998,6
3611,3.96,4
3612,2.3051248,1
3613,3.6,4
3614,4.8433046,5
3615,5.3999996,6
3616,7.2,7
3617,7.653705,7
3618,8.14587,7
3619,7.653705,7
3620,6.618519,6
3621,4.8433046,5
3622,3.671294,4
3623,4.2136917,5
3624,5.904439,6
3625,6.638072,6
3626,6.6087217,6
3627,6.439876,6
3628,6.162207,6
3629,6.28713,6
3630,8.12197,7
3631,8.707238,7
3632,7.928178,7
3633,6.130579,6
3634,5.2416787,6
3635,3.8268526,4
3636,4.32,5
3637,5.00128,6
3638,4.452954,5
3639,5.0528407,6
3640,6.5693827,6
3641,6.638072,6
3642,8.78872,7
3643,7.9932966,7
3644,5.904439,6
3645,3.319036,3
3646,4.6938252,5
3647,4.6938257,5
3648,4.072935,5
3649,3.8268526,4
3650,3.6,4
3651,3.5455887,4
3652,2.3051248,1
3653,0.71999997,1
3654,5.495161,6
3655,6.989936,7
3656,3.671294,4
3657,5.0528407,6
3658,4.379589,5
3659,3.5455887,4
3660,3.2599385,3
3661,5.1165614,6
3662,6.638072,6
3663,5.6233797,6
3664,7.10031,7
3665,9.085988,7
3666,7.7879906,7
3667,8.39657,7
3668,8.225035,7
3669,6.6185193,6
3670,4.510787,5
3671,2.4149535,1
3672,1.8,1
3673,1.2979984,1
3674,0.8049845,1
3675,2.1897945,1
3676,3.2399998,3
3677,5.506941,6
3678,5.0911684,6
3679,6.162207,6
3680,6.2145634,6
3681,6.162207,6
3682,5.0911684,6
3683,2.4149535,1
3684,3.6179552,4
3685,4.0249224,5
3686,5.8603754,6
3687,6.1094027,6
3688,5.6233797,6
3689,7.5685663,7
3690,8.699793,7
3691,7.5685663,7
3692,6.6087217,6
3693,4.3498964,5
3694,2.3051248,1
3695,1.609969,1
3696,4.3498964,5
3697,5.154415,6
3698,5.6233797,6
3699,5.1165614,6
3700,2.5959969,2
3701,3.096837,3
3702,3.5455887,4
3703,4.896529,5
3704,5.4477882,6
3705,5.7599998,6
3706,5.1544156,6
3707,2.968636,3
3708,4.198285,5
3709,6.830519,7
3710,7.24486,7
3711,6.1305785,6
3712,5.8603754,6
3713,6.193674,6
3714,7.289445,7
3715,5.8048253,6
3716,4.1046314,5
3717,3.4152596,4
3718,3.6179552,4
3719,3.0547013,3
3720,3.396233,4
3721,3.8268526,4
3722,3.8268526,4
3723,3.8268526,4
3724,1.609969,1
3725,1.484318,1
3726,1.609969,1
3727,3.2399998,3
3728,5.3999996,6
3729,6.12,6
3730,5.0528407,6
3731,2.8116899,2
3732,3.8939953,4
3733,5.904439,6
3734,7.2,7
3735,8.287822,7
3736,8.161764,7
3737,8.854829,7
3738,8.049845,7
3739,6.9527545,7
3740,5.634891,6
3741,5.95906,6
3742,6.297428,6
3743,3.8268526,4
3744,3.5455887,4
3745,5.1919937,6
3746,5.1165614,6
3747,4.3349743,5
3748,2.5455842,2
3749,1.4399999,1
3750,2.5455842,2
3751,3.96,4
3752,3.6179552,4
3753,4.1046314,5
3754,7.342588,7
3755,10.390226,8
3756,12.979984,8
3757,12.904882,8
3758,12.904882,8
3759,12.397806,8
3760,11.726277,8
3761,10.931203,8
3762,10.661107,8
3763,8.905908,7
3764,8.557102,7
3765,8.759178,7
3766,8.669949,7
3767,7.771331,7
3768,7.172949,7
3769,7.628263,7
3770,7.8954163,7
3771,7.729527,7
3772,6.489992,6
3773,3.5455887,4
3774,2.5455842,2
3775,2.5455842,2
3776,1.5273507,1
3777,1.08,1
3778,1.484318,1
3779,4.3349743,5
3780,4.5536795,5
3781,6.9527545,7
3782,8.049845,7
3783,7.7879906,7
3784,8.534353,7
3785,8.049845,7
3786,6.9527545,7
3787,7.072878,7
3788,7.6367526,7
3789,7.2,7
3790,7.2,7
3791,6.12,6
3792,4.68,5
3793,3.9763298,4
3794,3.7585104,4
3795,2.3051248,1
3796,1.08,1
3797,2.7416782,2
3798,4.68,5
3799,4.896529,5
3800,4.802999,5
3801,3.319036,3
3802,1.4399999,1
3803,3.7064266,4
3804,7.628263,7
3805,9.290511,7
3806,10.464797,8
3807,10.195057,8
3808,8.913181,7
3809,9.021574,7
3810,9.449572,7
3811,8.473393,7
3812,7.8625183,7
3813,5.937272,6
3814,5.3999996,6
3815,5.7599998,6
3816,4.68,5
3817,2.8799999,3
3818,0.35999998,1
3819,1.1384199,1
3820,0.8049845,1
3821,4.0249224,5
3822,6.4799995,6
3823,5.6920996,6
3824,3.7585104,4
3825,3.2399998,3
3826,1.1384199,1
3827,4.3349743,5
3828,5.3999996,6
3829,6.3690495,6
3830,6.8777895,7
3831,7.653705,7
3832,7.127636,7
3833,8.587338,7
3834,8.587338,7
3835,7.9036193,7
3836,5.8048253,6
3837,3.563818,4
3838,2.5455842,2
3839,2.9024127,3
3840,3.7064266,4
3841,4.3498964,5
3842,3.7064266,4
3843,3.6,4
3844,5.154415,6
3845,6.638072,6
3846,8.350138,7
3847,9,7
3848,8.64,7
3849,8.64,7
3850,7.2359104,7
3851,6.379216,6
3852,5.692099,6
3853,5.4833565,6
3854,6.12,6
3855,7.42159,7
3856,9.085988,7
3857,9.178235,7
3858,9.449572,7
3859,8.714677,7
3860,8.209263,7
3861,7.386582,7
3862,6.3690495,6
3863,5.0911684,6
3864,4.5820518,5
3865,3.396233,4
3866,3.219938,3
3867,2.9024127,3
3868,2.4149535,1
3869,1.484318,1
3870,4.0249224,5
3871,4.3498964,5
3872,4.0249224,5
3873,4.0249224,5
3874,3.2399998,3
3875,2.5959969,2
3876,3.4152596,4
3877,7.289445,7
3878,10.00256,8
3879,10.514218,8
3880,10.009036,8
3881,10.233123,8
3882,9.021574,7
3883,7.8954163,7
3884,7.072878,7
3885,7.5170207,7
3886,8.311245,7
3887,7.771331,7
3888,8.557102,7
3889,7.5942082,7
3890,6.1305785,6
3891,5.6002855,6
3892,4.6938257,5
3893,4.6102495,5
3894,3.8268526,4
3895,3.4152596,4
3896,2.9024127,3
3897,5.4833565,6
3898,8.699793,7
3899,10.787993,8
3900,11.770403,8
3901,12.641076,8
3902,12.57426,8
3903,12.24,8
3904,8.707237,7
3905,7.5685663,7
3906,8.557102,7
3907,7.0911775,7
3908,5.7599998,6
3909,6.849467,7
3910,7.5942073,7
3911,7.69592,7
3912,6.9899354,7
3913,6.28713,6
3914,5.815978,6
3915,6.0347,6
3916,6.0347,6
3917,2.5959969,2
3918,1.4399999,1
3919,0.71999997,1
3920,0.71999997,1
3921,2.5959969,2
3922,5.8048253,6
3923,8.049845,7
3924,9.021574,7
3925,10.00256,8
3926,10.00256,8
3927,10.990322,8
3928,9.387651,7
3929,9.565437,7
3930,9.449572,7
3931,7.628263,7
3932,8.209263,7
3933,7.9526596,7
3934,6.130579,6
3935,6.519877,6
3936,6.638072,6
3937,5.937272,6
3938,5.4833565,6
3939,4.3498964,5
3940,5.0142193,6
3941,4.198285,5
3942,2.8116899,2
3943,0.35999998,1
3944,0.5091169,1
3945,0.71999997,1
3946,2.9024127,3
3947,7.24486,7
3948,9.290511,7
3949,9.793059,7
3950,10.1887,8
3951,10.805998,8
3952,11.753877,8
3953,10.948973,8
3954,10.144082,8
3955,9.504273,7
3956,8.557102,7
3957,8.557102,7
3958,9.255571,7
3959,8.766573,7
3960,8.225035,7
3961,8.049845,7
3962,7.7043357,7
3963,6.9153743,7
3964,7.7879906,7
3965,6.1305785,6
3966,4.8433046,5
3967,4.8433046,5
3968,3.8268526,4
3969,4.3349743,5
3970,6.439876,6
3971,9.504273,7
3972,11.269782,8
3973,11.609651,8
3974,11.4862,8
3975,11.384198,8
3976,11.885453,8
3977,11.681987,8
3978,10.1887,8
3979,9.387651,7
3980,9.659814,7
3981,9.693296,7
3982,8.891344,7
3983,7.8954163,7
3984,7.42159,7
3985,7.10031,7
3986,6.193674,6
3987,5.1165614,6
3988,4.3349743,5
3989,3.2599385,3
3990,2.1897945,1
3991,3.5455887,4
3992,3.671294,4
3993,6.2145634,6
3994,9.227524,7
3995,11.592895,8
3996,12.904882,8
3997,13.089354,8
3998,13.891522,8
3999,14.021525,8
4000,12.55879,8
4001,12.245293,8
4002,12.57426,8
4003,10.703569,8
4004,11.177405,8
4005,10.24578,8
4006,9.504273,7
4007,8.707237,7
4008,8.287822,7
4009,7.928177,7
4010,7.928177,7
4011,7.653705,7
4012,6.193674,6
4013,6.12,6
4014,5.904439,6
4015,5.1919937,6
4016,7.10031,7
4017,10.163227,8
4018,11.923557,8
4019,12.55879,8
4020,12.904882,8
4021,13.089354,8
4022,12.682018,8
4023,12.096214,8
4024,11.384198,8
4025,11.609651,8
4026,10.495713,8
4027,9.19939,7
4028,9.107359,7
4029,9.227524,7
4030,8.427383,7
4031,8.209263,7
4032,7.8625183,7
4033,7.8625183,7
4034,8.473393,7
4035,9.0645685,7
4036,9.007196,7
4037,9.028754,7
4038,9.779817,7
4039,10.086427,8
4040,10.308831,8
4041,11.013882,8
4042,13.084402,8
4043,14.264361,8
4044,14.003029,8
4045,13.441071,8
4046,14.84318,8
4047,14.48972,8
4048,13.202726,8
4049,12.522619,8
4050,13.32,8
4051,11.384199,8
4052,10.829959,8
4053,10.931203,8
4054,9.449572,7
4055,9.83268,7
4056,10.163227,8
4057,10.028439,8
4058,9.904906,7
4059,8.766573,7
4060,8.4042845,7
4061,8.209263,7
4062,8.209263,7
4063,8.089993,7
4064,7.628263,7
4065,8.311245,7
4066,9.605998,7
4067,10.137692,8
4068,11.165805,8
4069,11.631956,8
4070,11.91812,8
4071,11.923557,8
4072,10.514218,8
4073,9.387651,7
4074,9.83268,7
4075,9.227524,7
4076,8.557102,7
4077,8.049845,7
4078,7.2805495,7
4079,7.208994,7
4080,6.924738,7
4081,6.9899354,7
4082,6.638072,6
4083,5.3517847,6
4084,5.4477882,6
4085,4.32,5
4086,1.484318,1
4087,1.4399999,1
4088,2.3051248,1
4089,3.9763298,4
4090,7.42159,7
4091,9.227524,7
4092,10.30883,8
4093,10.464797,8
4094,9.826088,7
4095,10.630672,8
4096,10.787993,8
4097,11.113451,8
4098,9.504273,7
4099,10.041354,8
4100,7.771331,7
4101,7.6367526,7
4102,8.287822,7
4103,8.4042845,7
4104,8.350138,7
4105,8.473393,7
4106,7.771331,7
4107,7.8625183,7
4108,7.289444,7
4109,6.28713,6
4110,5.6920996,6
4111,5.506941,6
4112,7.5170207,7
4113,8.089993,7
4114,8.891344,7
4115,10.931203,8
4116,12.303366,8
4117,11.770403,8
4118,12.57426,8
4119,12.245293,8
4120,11.609651,8
4121,10.315115,8
4122,10.829958,8
4123,10.24578,8
4124,8.825508,7
4125,9.3669195,7
4126,9.726665,7
4127,9.47012,7
4128,9.178235,7
4129,9.0645685,7
4130,7.9932976,7
4131,6.151683,6
4132,4.829907,5
4133,3.096837,3
4134,2.0364676,1
4135,1.484318,1
4136,5.0142193,6
4137,8.287822,7
4138,9.826088,7
4139,10.587917,8
4140,11.113451,8
4141,10.966713,8
4142,10.966713,8
4143,11.269782,8
4144,11.440979,8
4145,9.504273,7
4146,9.504273,7
4147,9.605998,7
4148,9.114471,7
4149,9.726665,7
4150,9.72,7
4151,9.36,7
4152,8.287822,7
4153,6.924738,7
4154,5.315336,6
4155,4.3349743,5
4156,5.2416787,6
4157,4.3349743,5
4158,3.6,4
4159,3.2399998,3
4160,4.6102495,5
4161,5.904439,6
4162,9.178235,7
4163,11.183201,8
4164,12.55879,8
4165,13.237039,8
4166,13.32,8
4167,13.1041975,8
4168,12.522619,8
4169,10.390226,8
4170,9.422101,7
4171,8.669949,7
4172,8.049845,7
4173,7.771331,7
4174,7.2805495,7
4175,7.208994,7
4176,5.4833565,6
4177,4.6938257,5
4178,3.4152596,4
4179,3.319036,3
4180,4.1046314,5
4181,4.510787,5
4182,6.151683,6
4183,7.42159,7
4184,8.854829,7
4185,10.028439,8
4186,12.144331,8
4187,11.885453,8
4188,12.24,8
4189,12.245294,8
4190,13.084402,8
